n_rows,n_cols,n_refs,solver,n_iter_max,n_iter_min,n_iter_sum,n_processors,n_coords,dt_init,dt_build_S,dt_build_rhs,dt_solve,t_cp_comm,t_if_comm,glob_b0,glob_b1,glob_b2,glob_b3
1,2,2,cg,14,14,28,2,45,47,35,3,48,16,7,1,0,0,0
1,2,2,cg,14,14,28,2,45,166,34,10,196,58,34,1,0,0,0
1,2,2,cg,14,14,28,2,45,47,9,3,47,13,8,1,0,0,0
1,2,2,cg,14,14,28,2,45,45,33,10,199,55,33,1,0,0,0
1,2,2,cg,14,14,28,2,45,47,9,3,47,13,7,1,0,0,0
1,2,2,cg,14,14,28,2,45,166,36,14,191,59,33,1,0,0,0
1,2,2,cg,14,14,28,2,45,45,9,3,46,16,6,1,0,0,0
1,2,2,cg,14,14,28,2,45,49,9,3,49,16,8,1,0,0,0
1,2,2,cg,14,14,28,2,45,45,10,3,46,14,8,1,0,0,0
1,2,2,cg,14,14,28,2,45,163,40,11,198,58,32,1,0,0,0
1,2,2,cg,14,14,28,2,45,173,38,11,213,67,36,1,0,0,0
1,2,2,cg,14,14,28,2,45,157,36,10,193,59,33,1,0,0,0
1,2,2,cg,14,14,28,2,45,48,9,2,51,14,8,1,0,0,0
1,2,2,cg,14,14,28,2,45,165,35,10,198,58,34,1,0,0,0
1,2,2,cg,14,14,28,2,45,78,35,10,198,58,31,1,0,0,0
1,2,2,cg,14,14,28,2,45,165,33,10,192,58,31,1,0,0,0
1,2,2,cg,14,14,28,2,45,165,36,9,196,55,33,1,0,0,0
1,2,2,cg,14,14,28,2,45,45,9,3,48,15,8,1,0,0,0
1,2,2,cg,14,14,28,2,45,164,37,36,200,58,33,1,0,0,0
1,2,2,cg,14,14,28,2,45,164,34,19,176,53,31,1,0,0,0
1,2,2,cg,14,14,28,2,45,48,13,13,221,71,38,1,0,0,0
1,2,2,cg,14,14,28,2,45,47,42,3,108,28,18,1,0,0,0
1,2,2,cg,14,14,28,2,45,47,9,2,46,15,5,1,0,0,0
1,2,2,cg,14,14,28,2,45,162,35,11,194,56,33,1,0,0,0
1,2,2,cg,14,14,28,2,45,160,36,11,191,58,35,1,0,0,0
1,2,2,cg,14,14,28,2,45,166,41,11,203,61,30,1,0,0,0
1,2,2,cg,14,14,28,2,45,165,36,11,204,58,30,1,0,0,0
1,2,2,cg,14,14,28,2,45,161,35,10,195,53,32,1,0,0,0
1,2,2,cg,14,14,28,2,45,171,39,11,215,63,40,1,0,0,0
1,2,2,cg,14,14,28,2,45,163,36,10,207,60,34,1,0,0,0
1,2,2,cg,14,14,28,2,45,47,9,3,47,16,8,1,0,0,0
1,2,2,cg,14,14,28,2,45,173,34,11,228,62,38,1,0,0,0
1,2,3,cg,29,29,58,2,153,53,16,4,129,21,16,1,0,0,0
1,2,3,cg,29,29,58,2,153,54,16,4,145,18,17,1,0,0,0
1,2,3,cg,29,29,58,2,153,57,15,4,133,21,16,1,0,0,0
1,2,3,cg,29,29,58,2,153,64,14,4,130,23,12,1,0,0,0
